UTC_time,lat,lon,alt_m,v_east_ms,v_north_ms,v_up_ms,speed_ms,num_sats
2026-03-22T06:45:32.416831Z,32.16878245,34.81327270,43.20,0.0047,-0.0530,0.0327,0.0625,13
2026-03-22T06:45:33.416831Z,32.16875548,34.81328356,44.07,0.2161,-0.2251,0.6742,0.7429,13
2026-03-22T06:45:34.416831Z,32.16878471,34.81328236,45.45,0.0466,-0.1403,-0.6498,0.6664,12
2026-03-22T06:45:35.416831Z,32.16880866,34.81333525,45.27,0.0115,-0.0181,0.0449,0.0497,13
2026-03-22T06:45:36.416831Z,32.16878078,34.81330642,44.28,-0.0017,-0.0065,0.0633,0.0636,13
2026-03-22T06:45:37.416831Z,32.16880532,34.81330347,42.79,-0.1221,0.0559,-0.2717,0.3031,13
2026-03-22T06:45:38.416831Z,32.16881187,34.81328638,41.95,-0.0035,-0.0193,0.1822,0.1833,13
2026-03-22T06:45:39.416831Z,32.16879208,34.81326519,41.83,-0.3385,-0.0133,0.2598,0.4269,14
2026-03-22T06:45:40.416831Z,32.16882007,34.81324380,41.17,-0.7715,-0.0349,0.2458,0.8104,14
2026-03-22T06:45:41.416831Z,32.16878769,34.81331790,41.94,-0.9449,-0.1546,0.6350,1.1489,15
2026-03-22T06:45:42.416831Z,32.16878767,34.81327826,42.43,-0.8748,-0.0268,0.1367,0.8858,15
2026-03-22T06:45:43.416831Z,32.16884639,34.81328132,44.73,-0.6289,-0.1615,0.2839,0.7087,15
2026-03-22T06:45:44.416831Z,32.16882692,34.81326423,45.96,-1.0135,-0.2648,-0.5628,1.1891,14
2026-03-22T06:45:45.416831Z,32.16881949,34.81330245,48.04,-0.3517,-0.0721,0.1915,0.4069,13
2026-03-22T06:45:46.416831Z,32.16881406,34.81326041,48.36,-0.0861,0.0202,-0.1076,0.1393,13
2026-03-22T06:45:47.416831Z,32.16880640,34.81323410,49.28,0.3974,-0.3713,-0.0173,0.5441,13
2026-03-22T06:45:48.416831Z,32.16881664,34.81321892,49.21,0.5417,-0.9773,-0.3808,1.1805,14
2026-03-22T06:45:49.416831Z,32.16878905,34.81320685,49.00,0.2001,-1.6276,0.3040,1.6678,15
2026-03-22T06:45:50.416831Z,32.16878517,34.81321394,48.71,-0.2453,-1.2927,-0.0157,1.3158,14
2026-03-22T06:45:51.416831Z,32.16877137,34.81323483,48.47,-0.2743,-0.6582,0.6178,0.9435,15
2026-03-22T06:45:52.416831Z,32.16880301,34.81321634,46.66,-0.0942,-0.2700,0.1612,0.3283,14
2026-03-22T06:45:53.416831Z,32.16874269,34.81326828,45.29,0.0499,0.0380,0.0560,0.0840,14
2026-03-22T06:45:54.416831Z,32.16879153,34.81319729,43.67,-0.0039,0.4086,-0.2530,0.4806,14
2026-03-22T06:45:55.416831Z,32.16876181,34.81320473,42.51,-0.3619,0.7715,0.4892,0.9826,14
2026-03-22T06:45:56.416831Z,32.16875839,34.81321038,43.33,-0.0657,0.7154,-0.5527,0.9065,15
2026-03-22T06:45:57.416831Z,32.16878407,34.81321990,43.36,0.2820,0.9615,-0.5848,1.1602,12
2026-03-22T06:45:58.416831Z,32.16874878,34.81322768,44.58,0.2910,0.4002,0.0722,0.5001,14
2026-03-22T06:45:59.416831Z,32.16878970,34.81320177,43.42,-0.0267,-0.0715,0.5388,0.5442,13
2026-03-22T06:46:00.416831Z,32.16876648,34.81322121,42.76,-1.0105,-0.0741,-0.3324,1.0664,14
2026-03-22T06:46:01.416831Z,32.16876434,34.81316128,42.87,-1.5314,-0.0068,-0.3126,1.5629,14
2026-03-22T06:46:02.416831Z,32.16880680,34.81317272,41.40,-2.1920,-0.0749,0.0319,2.1935,14
2026-03-22T06:46:03.416831Z,32.16883354,34.81313798,37.49,-2.5700,-0.0424,0.0204,2.5704,14
2026-03-22T06:46:04.416831Z,32.16878514,34.81310822,37.34,-2.7225,-0.1052,-0.5762,2.7848,14
2026-03-22T06:46:05.416831Z,32.16874831,34.81307274,36.90,-3.0806,-0.0822,-0.4149,3.1095,13
2026-03-22T06:46:06.416831Z,32.16883298,34.81306132,35.61,-2.8372,0.5832,-1.1147,3.1037,12
2026-03-22T06:46:07.416831Z,32.16879508,34.81301000,34.91,-3.3529,0.2844,-0.5735,3.4134,13
2026-03-22T06:46:08.416831Z,32.16880245,34.81298900,36.46,-3.8590,0.1817,-0.4796,3.8929,13
2026-03-22T06:46:09.416831Z,32.16880693,34.81292702,36.57,-3.9062,0.4359,-0.5643,3.9707,12
2026-03-22T06:46:10.416831Z,32.16877938,34.81287188,38.10,-4.2651,0.2967,-0.1721,4.2789,14
2026-03-22T06:46:11.416831Z,32.16881304,34.81280949,38.54,-4.4916,0.5666,-0.7465,4.5883,15
2026-03-22T06:46:12.416831Z,32.16884362,34.81278701,36.91,-4.9622,0.5004,-0.2657,4.9944,15
2026-03-22T06:46:13.416831Z,32.16880316,34.81273245,37.00,-5.0840,0.3125,-0.2681,5.1006,15
2026-03-22T06:46:14.416831Z,32.16881837,34.81270006,36.50,-5.3887,0.3029,-0.4659,5.4173,15
2026-03-22T06:46:15.416831Z,32.16884192,34.81262993,35.65,-5.6019,0.3072,-0.2702,5.6168,15
2026-03-22T06:46:16.416831Z,32.16882082,34.81257284,34.23,-5.7575,0.2940,-0.1851,5.7679,14
2026-03-22T06:46:17.416831Z,32.16881973,34.81251338,33.61,-5.8667,0.2322,-0.3349,5.8808,14
2026-03-22T06:46:18.416831Z,32.16882468,34.81242559,33.34,-5.8482,0.3772,-0.7596,5.9093,14
2026-03-22T06:46:19.416831Z,32.16886723,34.81234584,34.09,-5.7710,0.6379,-0.1947,5.8094,15
2026-03-22T06:46:20.416831Z,32.16881984,34.81231122,34.31,-5.3468,0.7007,-0.2869,5.4002,13
2026-03-22T06:46:21.416831Z,32.16879417,34.81227846,35.16,-5.8996,0.4179,0.9025,5.9828,14
2026-03-22T06:46:22.416831Z,32.16881825,34.81218451,34.55,-5.8590,0.1658,-0.7148,5.9048,14
2026-03-22T06:46:23.416831Z,32.16876950,34.81211378,32.39,-5.8086,0.7378,-0.6982,5.8968,14
2026-03-22T06:46:24.416831Z,32.16890913,34.81205082,32.33,-5.7576,0.6293,-0.6690,5.8304,11
2026-03-22T06:46:25.416831Z,32.16885072,34.81201724,30.72,-4.7912,0.1439,-0.8762,4.8728,13
2026-03-22T06:46:26.416831Z,32.16887955,34.81196524,30.36,-3.0006,0.7530,-2.3706,3.8975,15
2026-03-22T06:46:27.416831Z,32.16877557,34.81186525,31.87,-3.7071,0.4020,-0.7603,3.8056,13
2026-03-22T06:46:28.416831Z,32.16880155,34.81184243,32.84,-4.3422,0.1553,-0.3485,4.3589,14
2026-03-22T06:46:29.416831Z,32.16884589,34.81178136,33.27,-4.4245,-0.0496,-2.3742,5.0215,15
2026-03-22T06:46:30.416831Z,32.16884316,34.81176585,33.42,-4.3386,0.1535,-3.2563,5.4268,14
2026-03-22T06:46:31.416831Z,32.16882103,34.81169936,32.58,-5.4473,-1.2610,-0.9672,5.6744,15
2026-03-22T06:46:32.416831Z,32.16882563,34.81164620,32.43,-5.2535,-0.7771,-1.2812,5.4631,15
2026-03-22T06:46:33.416831Z,32.16877418,34.81157151,33.01,-5.7667,-1.5685,-0.6650,6.0131,14
2026-03-22T06:46:34.416831Z,32.16876798,34.81151794,33.99,-6.2916,-1.1011,0.6227,6.4175,13
2026-03-22T06:46:35.416831Z,32.16875882,34.81145231,35.29,-6.4990,-1.3667,-0.2220,6.6448,12
2026-03-22T06:46:36.416831Z,32.16874073,34.81132612,37.07,-6.1744,-0.7523,-1.1037,6.3172,14
2026-03-22T06:46:37.416831Z,32.16875238,34.81125922,37.21,-6.2707,-0.7679,-1.0395,6.4025,14
2026-03-22T06:46:38.416831Z,32.16870062,34.81123172,35.24,-6.6832,-1.1306,-0.5515,6.8006,14
2026-03-22T06:46:39.416831Z,32.16872426,34.81118370,33.68,-6.7997,-0.6914,-0.3530,6.8439,14
2026-03-22T06:46:40.416831Z,32.16874916,34.81109437,32.39,-6.8474,-0.1789,-0.4098,6.8620,12
2026-03-22T06:46:41.416831Z,32.16872422,34.81099611,31.05,-6.8314,0.0679,-0.1264,6.8329,13
2026-03-22T06:46:42.416831Z,32.16872882,34.81093013,30.39,-6.7309,0.3939,-0.2139,6.7458,12
2026-03-22T06:46:43.416831Z,32.16874722,34.81089338,28.87,-6.4992,0.9373,-0.0669,6.5668,13
2026-03-22T06:46:44.416831Z,32.16870739,34.81081404,26.86,-6.4429,1.4172,0.1237,6.5981,14
2026-03-22T06:46:45.416831Z,32.16876741,34.81074041,27.95,-5.9592,0.8086,-0.5301,6.0372,15
2026-03-22T06:46:46.416831Z,32.16870796,34.81067494,27.39,-5.4750,0.8930,-0.8065,5.6057,14
2026-03-22T06:46:47.416831Z,32.16868443,34.81059930,26.76,-4.5043,0.6756,0.0283,4.5548,15
2026-03-22T06:46:48.416831Z,32.16878620,34.81054444,26.94,-2.7085,-0.1316,-1.9742,3.3542,15
2026-03-22T06:46:49.416831Z,32.16874471,34.81050694,28.24,-1.9674,-0.2852,-0.7081,2.1103,14
2026-03-22T06:46:50.416831Z,32.16864112,34.81042967,32.99,-1.5640,-0.7704,-2.4793,3.0310,15
2026-03-22T06:46:51.416831Z,32.16868751,34.81044572,34.51,-1.1761,-2.1709,-2.5191,3.5273,14
2026-03-22T06:46:52.416831Z,32.16869284,34.81049042,34.17,-1.3702,-3.6289,-1.8962,4.3176,14
2026-03-22T06:46:53.416831Z,32.16865331,34.81046695,32.21,-1.5602,-4.1033,-1.3120,4.5817,15
2026-03-22T06:46:54.416831Z,32.16862283,34.81045291,30.55,-1.5394,-4.4975,-1.3425,4.9396,15
2026-03-22T06:46:55.416831Z,32.16855582,34.81044727,30.92,-1.4476,-5.2552,-0.1459,5.4529,15
2026-03-22T06:46:56.416831Z,32.16849774,34.81042165,31.60,-1.5408,-5.1955,-0.7885,5.4763,15
2026-03-22T06:46:57.416831Z,32.16846190,34.81039065,32.00,-1.8776,-5.3457,-1.3000,5.8131,15
2026-03-22T06:46:58.416831Z,32.16841958,34.81037223,30.70,-1.9675,-5.8853,-0.4763,6.2238,15
2026-03-22T06:46:59.416831Z,32.16835900,34.81034459,29.70,-2.1954,-5.9821,-0.8475,6.4284,14
2026-03-22T06:47:00.416831Z,32.16827739,34.81033729,31.29,-2.1086,-5.8919,-0.8538,6.3158,15
2026-03-22T06:47:01.416831Z,32.16825188,34.81030525,30.63,-2.0871,-5.4240,-1.1345,5.9214,14
2026-03-22T06:47:02.416831Z,32.16820630,34.81029161,30.37,-2.1495,-5.5763,0.1874,5.9792,15
2026-03-22T06:47:03.416831Z,32.16814361,34.81028197,30.06,-2.3354,-4.6816,-2.4910,5.7945,15
2026-03-22T06:47:04.416831Z,32.16811518,34.81023482,29.58,-1.9791,-5.2935,-0.9958,5.7385,14
2026-03-22T06:47:05.416831Z,32.16803595,34.81012310,30.45,-3.0667,-5.0471,-0.6736,5.9440,13
2026-03-22T06:47:06.416831Z,32.16792741,34.81015893,32.57,-3.1644,-5.8232,0.1921,6.6303,13
2026-03-22T06:47:07.416831Z,32.16791454,34.81012069,32.71,-3.9202,-5.4327,-1.1922,6.8047,12
2026-03-22T06:47:08.416831Z,32.16790216,34.81007425,31.77,-4.5516,-5.4411,-0.7004,7.1284,11
2026-03-22T06:47:09.416831Z,32.16780630,34.81003513,32.74,-4.5643,-5.3938,-0.1256,7.0669,14
2026-03-22T06:47:10.416831Z,32.16778357,34.80997383,33.17,-4.8201,-5.4432,-0.1764,7.2727,14
2026-03-22T06:47:11.416831Z,32.16774067,34.80991570,32.53,-4.6265,-5.5518,0.4961,7.2439,14
2026-03-22T06:47:12.416831Z,32.16769737,34.80986552,31.47,-5.3993,-5.2360,-0.6151,7.5463,13
2026-03-22T06:47:13.416831Z,32.16761629,34.80977755,32.15,-5.4704,-5.2623,-0.8125,7.6340,14
2026-03-22T06:47:14.416831Z,32.16753704,34.80975256,31.59,-5.4668,-5.3112,-0.5059,7.6388,14
2026-03-22T06:47:15.416831Z,32.16755850,34.80971163,31.11,-5.3296,-5.0242,-0.7464,7.3624,14
2026-03-22T06:47:16.416831Z,32.16750588,34.80967305,31.02,-4.9418,-4.7621,-1.2510,6.9759,13
2026-03-22T06:47:17.416831Z,32.16745189,34.80958236,32.09,-4.3128,-4.2492,-3.1972,6.8467,14
2026-03-22T06:47:18.416831Z,32.16740447,34.80952429,35.95,-4.0733,-4.4099,-1.1011,6.1034,14
2026-03-22T06:47:19.416831Z,32.16733455,34.80944820,34.64,-4.7960,-4.6581,-1.0972,6.7752,14
2026-03-22T06:47:20.416831Z,32.16731400,34.80943035,34.26,-4.7453,-4.6632,-1.5882,6.8400,15
2026-03-22T06:47:21.416831Z,32.16722637,34.80931673,34.84,-5.5576,-5.3153,-0.3352,7.6975,13
2026-03-22T06:47:22.416831Z,32.16724697,34.80926865,33.83,-5.9067,-5.4566,-0.2743,8.0461,15
2026-03-22T06:47:23.416831Z,32.16719329,34.80918890,32.97,-6.0300,-5.5390,-0.0606,8.1882,13
2026-03-22T06:47:24.416831Z,32.16708915,34.80915855,33.03,-5.4714,-5.4466,-0.4395,7.7327,14
2026-03-22T06:47:25.416831Z,32.16703187,34.80908013,33.20,-5.6830,-5.2976,0.0964,7.7699,14
2026-03-22T06:47:26.416831Z,32.16697604,34.80894725,36.47,-4.6505,-4.6987,-2.3166,7.0051,13
2026-03-22T06:47:27.416831Z,32.16698367,34.80897872,35.60,-5.4989,-4.9892,0.2469,7.4290,14
2026-03-22T06:47:28.416831Z,32.16695323,34.80892007,33.99,-4.4762,-3.8987,-0.5524,5.9616,14
2026-03-22T06:47:29.416831Z,32.16691163,34.80891304,33.37,-3.8909,-3.3559,0.0243,5.1383,14
2026-03-22T06:47:30.416831Z,32.16684787,34.80889879,33.81,-2.9203,-2.0525,-0.6020,3.6198,15
2026-03-22T06:47:31.416831Z,32.16682136,34.80888331,35.23,-1.1983,-0.8854,-0.2689,1.5139,14
2026-03-22T06:47:32.416831Z,32.16680105,34.80882366,33.52,-1.6547,-0.4506,-0.1001,1.7179,15
2026-03-22T06:47:33.416831Z,32.16685865,34.80878000,31.94,-2.8733,-0.0148,-0.4730,2.9120,15
2026-03-22T06:47:34.416831Z,32.16685816,34.80874957,30.87,-3.9490,1.2138,-0.3169,4.1435,15
2026-03-22T06:47:35.416831Z,32.16688120,34.80872212,28.84,-4.6493,2.1626,-0.1561,5.1300,15
2026-03-22T06:47:36.416831Z,32.16688235,34.80864962,29.05,-5.7414,2.7087,-0.0413,6.3484,14
2026-03-22T06:47:37.416831Z,32.16695166,34.80854141,30.01,-6.4630,2.9634,-0.0375,7.1101,14
2026-03-22T06:47:38.416831Z,32.16689223,34.80848700,31.35,-6.6278,3.1195,0.2563,7.3297,14
2026-03-22T06:47:39.416831Z,32.16695943,34.80840707,32.05,-6.3928,2.8376,0.0628,6.9946,14
2026-03-22T06:47:40.416831Z,32.16697579,34.80833794,33.56,-6.2206,2.4487,0.0604,6.6855,14
2026-03-22T06:47:41.416831Z,32.16702636,34.80830245,32.85,-6.0864,2.8288,-0.3857,6.7228,14
2026-03-22T06:47:42.416831Z,32.16704254,34.80823052,32.05,-6.4011,2.7878,0.2591,6.9866,14
2026-03-22T06:47:43.416831Z,32.16704933,34.80813736,32.99,-6.5239,2.7850,0.2087,7.0966,12
2026-03-22T06:47:44.416831Z,32.16710663,34.80807830,33.02,-6.7175,2.7866,0.4573,7.2869,14
2026-03-22T06:47:45.416831Z,32.16711763,34.80797245,34.18,-6.8527,2.7376,0.1052,7.3801,14
2026-03-22T06:47:46.416831Z,32.16715107,34.80795392,34.12,-7.0696,3.0654,-0.3201,7.7122,13
2026-03-22T06:47:47.416831Z,32.16718859,34.80787075,34.34,-7.5623,2.9968,0.0697,8.1347,14
2026-03-22T06:47:48.416831Z,32.16724442,34.80777999,32.44,-8.0058,3.3650,0.3145,8.6899,15
2026-03-22T06:47:49.416831Z,32.16725374,34.80768085,32.54,-8.1757,3.4420,0.6508,8.8946,13
2026-03-22T06:47:50.416831Z,32.16731457,34.80761422,32.05,-8.1374,3.7499,-0.2068,8.9622,13
2026-03-22T06:47:51.416831Z,32.16730122,34.80754295,33.45,-8.6130,3.7601,0.7906,9.4312,14
2026-03-22T06:47:52.416831Z,32.16737382,34.80743598,33.98,-8.8098,4.0417,0.8950,9.7339,14
2026-03-22T06:47:53.416831Z,32.16740707,34.80734666,34.50,-9.1805,3.8755,0.3401,9.9708,14
2026-03-22T06:47:54.416831Z,32.16740480,34.80721589,36.36,-9.4290,3.9318,0.6631,10.2374,14
2026-03-22T06:47:55.416831Z,32.16741440,34.80715637,37.04,-9.6096,4.0471,0.9673,10.4718,13
2026-03-22T06:47:56.416831Z,32.16753552,34.80703251,37.24,-10.0250,4.4120,0.6362,10.9714,13
2026-03-22T06:47:57.416831Z,32.16753497,34.80694643,37.57,-10.1870,4.2824,0.8559,11.0836,14
2026-03-22T06:47:58.416831Z,32.16759700,34.80680008,37.95,-10.2679,4.2980,0.8192,11.1613,14
2026-03-22T06:47:59.416831Z,32.16758605,34.80671800,37.72,-9.8675,3.7364,0.9501,10.5939,14
2026-03-22T06:48:00.416831Z,32.16763284,34.80662175,36.67,-9.6790,3.5352,0.7565,10.3322,14
2026-03-22T06:48:01.416831Z,32.16765571,34.80646556,37.00,-9.4385,3.4565,0.2839,10.0555,14
2026-03-22T06:48:02.416831Z,32.16768515,34.80638031,36.49,-9.1175,3.2625,0.4744,9.6952,14
2026-03-22T06:48:03.416831Z,32.16770892,34.80628059,36.70,-8.5804,3.2370,0.6676,9.1950,14
2026-03-22T06:48:04.416831Z,32.16773651,34.80622360,36.87,-7.4871,3.6320,0.2130,8.3243,14
2026-03-22T06:48:05.416831Z,32.16776039,34.80613779,38.94,-6.0060,4.2334,0.0693,7.3483,14
2026-03-22T06:48:06.416831Z,32.16783705,34.80610405,40.08,-5.0187,4.8286,0.4941,6.9819,14
2026-03-22T06:48:07.416831Z,32.16780646,34.80607512,38.74,-4.3307,4.4300,-0.2674,6.2009,14
2026-03-22T06:48:08.416831Z,32.16788073,34.80600602,39.26,-4.9373,4.1074,0.5232,6.4437,14
2026-03-22T06:48:09.416831Z,32.16791379,34.80595355,38.72,-5.7783,1.8253,0.2459,6.0647,14
2026-03-22T06:48:10.416831Z,32.16793416,34.80589872,38.18,-5.3430,-1.4095,0.0592,5.5261,14
2026-03-22T06:48:11.416831Z,32.16791816,34.80584246,37.86,-4.2791,-3.5602,0.3585,5.5781,13
2026-03-22T06:48:12.416831Z,32.16789694,34.80580000,37.94,-2.2255,-5.2310,0.0059,5.6848,14
2026-03-22T06:48:13.416831Z,32.16784499,34.80579380,36.97,0.4830,-5.5080,-0.6447,5.5666,14
2026-03-22T06:48:14.416831Z,32.16776876,34.80585086,36.59,2.5833,-4.7784,0.2273,5.4368,14
2026-03-22T06:48:15.416831Z,32.16777684,34.80583918,35.76,4.4328,-3.0625,-0.2768,5.3949,15
2026-03-22T06:48:16.416831Z,32.16781506,34.80587595,35.95,5.1877,-1.6182,0.1492,5.4363,15
2026-03-22T06:48:17.416831Z,32.16773419,34.80597186,35.47,5.6345,-1.4015,-0.1156,5.8074,14
2026-03-22T06:48:18.416831Z,32.16769191,34.80604788,35.40,5.6921,-0.8687,0.5525,5.7845,15
2026-03-22T06:48:19.416831Z,32.16774320,34.80608399,35.19,5.1744,-1.2280,0.5114,5.3427,14
2026-03-22T06:48:20.416831Z,32.16767860,34.80614263,35.59,5.4176,-1.5665,-0.2559,5.6454,14
2026-03-22T06:48:21.416831Z,32.16776285,34.80616475,34.48,5.4649,-1.7420,0.3264,5.7451,11
2026-03-22T06:48:22.416831Z,32.16766886,34.80626906,37.46,6.1051,-2.0565,0.2064,6.4455,12
2026-03-22T06:48:23.416831Z,32.16765284,34.80632787,35.81,7.2069,-3.0179,-1.8557,8.0306,10
2026-03-22T06:48:24.416831Z,32.16767116,34.80643860,37.05,7.3228,-2.2576,-1.7479,7.8597,11
2026-03-22T06:48:25.416831Z,32.16762822,34.80651429,36.85,7.0899,-3.2998,1.4359,7.9510,12
2026-03-22T06:48:26.416831Z,32.16750795,34.80656437,40.90,7.2892,-2.7721,-0.2721,7.8033,13
2026-03-22T06:48:27.416831Z,32.16753692,34.80664148,41.88,7.4371,-2.7899,-0.5307,7.9609,13
2026-03-22T06:48:28.416831Z,32.16758237,34.80670681,40.77,7.6630,-2.9233,-0.5660,8.2211,13
2026-03-22T06:48:29.416831Z,32.16754303,34.80681093,39.58,6.8030,-3.2846,-1.7236,7.7485,12
2026-03-22T06:48:30.416831Z,32.16753402,34.80695243,38.07,7.2419,-4.0310,-0.4573,8.3008,11
2026-03-22T06:48:31.416831Z,32.16745860,34.80693917,37.18,7.5095,-3.4811,-0.4051,8.2871,11
2026-03-22T06:48:32.416831Z,32.16748689,34.80709569,34.65,7.5478,-3.3286,-1.2237,8.3394,12
2026-03-22T06:48:33.416831Z,32.16741026,34.80714271,34.99,6.4969,-2.7931,-4.0005,8.1249,13
2026-03-22T06:48:34.416831Z,32.16737535,34.80723105,33.56,7.8061,-3.2678,-1.2173,8.5495,15
2026-03-22T06:48:35.416831Z,32.16734248,34.80731318,33.08,8.1354,-3.3835,0.1898,8.8130,14
2026-03-22T06:48:36.416831Z,32.16735435,34.80736996,33.52,7.7837,-3.5023,-0.8728,8.5798,15
